symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
NVDA,2019-03-18 00:00:00+00:00,168.95,173.25,167.86,171.08,12174829,41.9599251431,43.0278604974,41.6892159486,42.4889256791,48699316,0.0,1.0
NVDA,2019-03-19 00:00:00+00:00,175.71,177.5,172.08,172.76,21374310,43.6388188629,44.0833779988,42.7372827382,42.9061655384,85497240,0.0,1.0
NVDA,2019-03-20 00:00:00+00:00,174.4,179.03,173.0,176.88,17978715,43.3134711154,44.4633642993,42.9657712326,43.9293966221,71914860,0.0,1.0
NVDA,2019-03-21 00:00:00+00:00,183.94,185.0,175.13,175.33,20607767,45.6827974597,45.9460559424,43.4947717686,43.5444431805,82431068,0.0,1.0
NVDA,2019-03-22 00:00:00+00:00,177.5,184.8,176.94,182.84,18691087,44.0833779988,45.8963845306,43.9442980457,45.4096046947,74764348,0.0,1.0
NVDA,2019-03-25 00:00:00+00:00,173.78,178.45,171.11,175.86,13130301,43.1594897388,44.319317205,42.4963763908,43.6760724218,52521204,0.0,1.0
NVDA,2019-03-26 00:00:00+00:00,176.87,181.75,174.6,179.49,17587678,43.9269130515,45.1388955002,43.3631425273,44.5776085465,70350712,0.0,1.0
NVDA,2019-03-27 00:00:00+00:00,176.5,179.77,173.7,177.9,11859294,43.8350209397,44.6471485231,43.139621174,44.1827208225,47437176,0.0,1.0
NVDA,2019-03-28 00:00:00+00:00,177.25,179.9,175.11,177.55,12006602,44.021288734,44.6794349408,43.4898046274,44.0957958518,48026408,0.0,1.0
NVDA,2019-03-29 00:00:00+00:00,179.56,180.54,177.91,179.94,11422379,44.5949935406,44.8383834586,44.1852043931,44.6893692231,45689516,0.0,1.0
NVDA,2019-04-01 00:00:00+00:00,182.28,183.5,180.37,183.26,12095612,45.2705247415,45.5735203537,44.7961627586,45.5139146595,48382448,0.0,1.0
NVDA,2019-04-02 00:00:00+00:00,183.0,184.79,181.52,183.25,11022996,45.4493418241,45.89390096,45.0817733766,45.5114310889,44091984,0.0,1.0
NVDA,2019-04-03 00:00:00+00:00,188.62,191.0,184.8,185.0,19719468,46.8451084965,47.4361982973,45.8963845306,45.9460559424,78877872,0.0,1.0
NVDA,2019-04-04 00:00:00+00:00,188.26,189.97,185.73,188.0,11434419,46.7556999552,47.1803905264,46.1273565956,46.6911271199,45737676,0.0,1.0
NVDA,2019-04-05 00:00:00+00:00,190.95,191.65,188.53,190.0,12043649,47.4237804443,47.5976303858,46.8227563612,47.1878412382,48174596,0.0,1.0
NVDA,2019-04-08 00:00:00+00:00,191.79,192.8,188.75,189.72,10604848,47.632400374,47.8832410038,46.8773949142,47.1183012616,42419392,0.0,1.0
NVDA,2019-04-09 00:00:00+00:00,189.26,190.89,187.56,190.44,10999320,47.0040570144,47.4088790208,46.5818500138,47.2971183442,43997280,0.0,1.0
NVDA,2019-04-10 00:00:00+00:00,192.1,193.14,189.05,189.23,11119307,47.7093910624,47.9676824039,46.951902032,46.9966063026,44477228,0.0,1.0
NVDA,2019-04-11 00:00:00+00:00,191.54,193.47,189.55,192.2,9365037,47.5703111092,48.0496402334,47.0760805615,47.7342267683,37460148,0.0,1.0
NVDA,2019-04-12 00:00:00+00:00,190.01,193.26,189.66,193.1,11792664,47.1903248087,47.997485251,47.103399838,47.9577481215,47170656,0.0,1.0
NVDA,2019-04-15 00:00:00+00:00,184.7,189.9,183.1,189.7,11002345,45.8715488247,47.1630055322,45.47417753,47.1133341204,44009380,0.0,1.0
NVDA,2019-04-16 00:00:00+00:00,188.21,188.97,184.96,186.28,9874091,46.7432821023,46.9320334672,45.93612166,46.2639529781,39496364,0.0,1.0
NVDA,2019-04-17 00:00:00+00:00,187.29,190.46,186.39,189.62,8775068,46.5147936079,47.3020854854,46.2912722546,47.0934655557,35100272,0.0,1.0
NVDA,2019-04-18 00:00:00+00:00,186.3,188.93,185.18,187.56,9524704,46.2689201193,46.9220991849,45.9907602131,46.5818500138,38098816,0.0,1.0
NVDA,2019-04-22 00:00:00+00:00,188.47,189.1,184.08,185.35,6998388,46.8078549377,46.9643198849,45.717567448,46.0329809131,27993552,0.0,1.0
